Country,Region,Oil Gas,Production source,Upstream Downstream,Reason,Abatement technology,Emissions,Possible Savings,Cost
Oman,Middle East,Gas,Unconventional gas,Upstream,Vented,Install plunger,0.6000000238418579,0.6000000238418579,3.390000104904175
Oman,Middle East,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,1.1699999570846558,1.1699999570846558,3.390000104904175
Brazil,Latin America,Gas,Downstream gas,Downstream,Vented,Other,12.369999885559082,12.369999885559082,3.4000000953674316
Equatorial Guinea,Africa,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,3.309999942779541,2.809999942779541,3.4100000858306885
Congo,Africa,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,1.840000033378601,1.5700000524520874,3.4100000858306885
Angola,Africa,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,5.059999942779541,4.300000190734863,3.4100000858306885
Ivory Coast,Africa,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,0.5600000023841858,0.47999998927116394,3.4100000858306885
Gabon,Africa,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,0.05000000074505806,0.03999999910593033,3.4100000858306885
Nigeria,Africa,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,4.900000095367432,4.170000076293945,3.4100000858306885
Nigeria,Africa,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,4.210000038146973,3.5799999237060547,3.4100000858306885
OEU7,Europe,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,0.10000000149011612,0.07999999821186066,3.4100000858306885
OEU17,Europe,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.07999999821186066,0.07000000029802322,3.4100000858306885
OEU7,Europe,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.03999999910593033,0.03999999910593033,3.4100000858306885
OEU17,Europe,Gas,Unconventional gas,Upstream,Fugitive,Upstream LDAR,0.029999999329447746,0.019999999552965164,3.4100000858306885
OEU17,Europe,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,0.4099999964237213,0.3499999940395355,3.4100000858306885
Romania,Europe,Gas,Unconventional gas,Upstream,Fugitive,Upstream LDAR,0,0,3.4100000858306885
Romania,Europe,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,2.4600000381469727,2.0899999141693115,3.4100000858306885
Romania,Europe,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.12999999523162842,0.10999999940395355,3.4100000858306885
Ivory Coast,Africa,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,0.07999999821186066,0.07000000029802322,3.4100000858306885
Equatorial Guinea,Africa,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,1.190000057220459,1.0099999904632568,3.4100000858306885
Gabon,Africa,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,0.6100000143051147,0.5199999809265137,3.4100000858306885
Cameroon,Africa,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,0.5799999833106995,0.49000000953674316,3.4100000858306885
Cameroon,Africa,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,0.6700000166893005,0.5699999928474426,3.4100000858306885
Congo,Africa,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,0.09000000357627869,0.07999999821186066,3.4100000858306885
ROETE,Europe,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.03999999910593033,0.029999999329447746,3.4200000762939453
ROETE,Europe,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,13.229999542236328,11.239999771118164,3.4200000762939453
Qatar,Middle East,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.5299999713897705,0.44999998807907104,3.430000066757202
Syria,Middle East,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.8600000143051147,0.7300000190734863,3.430000066757202
Bahrain,Middle East,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.38999998569488525,0.3400000035762787,3.430000066757202
Saudi Arabia,Middle East,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,6.150000095367432,5.230000019073486,3.430000066757202
Saudi Arabia,Middle East,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,9.739999771118164,8.279999732971191,3.430000066757202
Kuwait,Middle East,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,3.619999885559082,3.069999933242798,3.430000066757202
Oman,Middle East,Gas,Unconventional gas,Upstream,Fugitive,Upstream LDAR,3.059999942779541,2.5999999046325684,3.430000066757202
Oman,Middle East,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,5.940000057220459,5.050000190734863,3.430000066757202
Oman,Middle East,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,2.7699999809265137,2.3499999046325684,3.430000066757202
United Arab Emirates,Middle East,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,6.050000190734863,5.139999866485596,3.430000066757202
Yemen,Middle East,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.8799999952316284,0.75,3.430000066757202
Iran,Middle East,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,9.829999923706055,8.359999656677246,3.430000066757202
Iraq,Middle East,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,26.329999923706055,22.3799991607666,3.430000066757202
Iraq,Middle East,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,5.739999771118164,4.880000114440918,3.430000066757202
Iran,Middle East,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,28.34000015258789,24.09000015258789,3.430000066757202
United Arab Emirates,Middle East,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,3.2699999809265137,2.7799999713897705,3.430000066757202
Yemen,Middle East,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,0.10999999940395355,0.10000000149011612,3.430000066757202
Syria,Middle East,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,3.5999999046325684,3.059999942779541,3.430000066757202
Saudi Arabia,Middle East,Gas,Unconventional gas,Upstream,Fugitive,Upstream LDAR,0.6899999976158142,0.5799999833106995,3.430000066757202
Kuwait,Middle East,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,5.389999866485596,4.579999923706055,3.430000066757202
Bahrain,Middle East,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,3.3499999046325684,2.8499999046325684,3.430000066757202
Mozambique,Africa,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,4.889999866485596,4.889999866485596,3.440000057220459
Gabon,Africa,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,0.23000000417232513,0.23000000417232513,3.450000047683716
Yemen,Middle East,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,0.1599999964237213,0.1599999964237213,3.450000047683716
Other,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Install flares,0,0,3.450000047683716
Russia,Russia & Caspian,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,62.11000061035156,52.790000915527344,3.450000047683716
Russia,Russia & Caspian,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,423.44000244140625,359.9200134277344,3.450000047683716
Russia,Russia & Caspian,Gas,Unconventional gas,Upstream,Fugitive,Upstream LDAR,0.019999999552965164,0.019999999552965164,3.450000047683716
Egypt,Africa,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,24.6200008392334,24.6200008392334,3.4800000190734863
Algeria,Africa,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,117.95999908447266,117.95999908447266,3.4800000190734863
Algeria,Africa,Gas,Unconventional gas,Upstream,Vented,Replace with electric motor,2.7200000286102295,2.7200000286102295,3.4800000190734863
Saudi Arabia,Middle East,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,19.43000030517578,19.43000030517578,3.4800000190734863
Saudi Arabia,Middle East,Gas,Unconventional gas,Upstream,Vented,Replace with electric motor,2.1700000762939453,2.1700000762939453,3.4800000190734863
OASEAN9,Asia Pacific,Gas,Onshore conventional gas,Upstream,Vented,Early replacement of devices,0.029999999329447746,0.029999999329447746,3.490000009536743
Oman,Middle East,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,18.770000457763672,18.770000457763672,3.490000009536743
Oman,Middle East,Gas,Unconventional gas,Upstream,Vented,Replace with electric motor,9.680000305175781,9.680000305175781,3.490000009536743
OASEAN9,Asia Pacific,Oil,Onshore conventional oil,Upstream,Vented,Early replacement of devices,0.029999999329447746,0.029999999329447746,3.490000009536743
Iran,Middle East,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,87.69999694824219,87.69999694824219,3.5
Netherlands,Europe,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,0.3400000035762787,0.3400000035762787,3.5
Iraq,Middle East,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,17.770000457763672,17.770000457763672,3.5
Iran,Middle East,Oil,Onshore conventional oil,Upstream,Vented,Replace with electric motor,162.3000030517578,162.3000030517578,3.509999990463257
Iraq,Middle East,Oil,Onshore conventional oil,Upstream,Vented,Replace with electric motor,434.57000732421875,434.57000732421875,3.509999990463257
Iraq,Middle East,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,12.359999656677246,12.359999656677246,3.5199999809265137
Iran,Middle East,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,126.04000091552734,126.04000091552734,3.5199999809265137
India,Asia Pacific,Oil,Onshore conventional oil,Upstream,Vented,Replace with electric motor,29.190000534057617,29.190000534057617,3.5199999809265137
Syria,Middle East,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,6,6,3.5199999809265137
Congo,Africa,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,0.5400000214576721,0.5400000214576721,3.5299999713897705
Brunei,Asia Pacific,Oil,Onshore conventional oil,Upstream,Vented,Replace with electric motor,0.47999998927116394,0.47999998927116394,3.5299999713897705
Russia,Russia & Caspian,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,197.14999389648438,197.14999389648438,3.5299999713897705
France,Europe,Gas,Unconventional gas,Upstream,Vented,Replace with electric motor,0.009999999776482582,0.009999999776482582,3.5399999618530273
France,Europe,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,0,0,3.5399999618530273
United Arab Emirates,Middle East,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,19.110000610351562,19.110000610351562,3.549999952316284
Trinidad,Latin America,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,0.550000011920929,0.550000011920929,3.549999952316284
Libya,Africa,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,46.310001373291016,46.310001373291016,3.5799999237060547
Cameroon,Africa,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,0.4099999964237213,0.4099999964237213,3.5899999141693115
Equatorial Guinea,Africa,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,2.0199999809265137,2.0199999809265137,3.619999885559082
Libya,Africa,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,10.90999984741211,9.270000457763672,3.619999885559082
Algeria,Africa,Gas,Unconventional gas,Upstream,Fugitive,Upstream LDAR,0.8600000143051147,0.7300000190734863,3.619999885559082
Tunisia,Africa,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.11999999731779099,0.10999999940395355,3.619999885559082
Algeria,Africa,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,37.33000183105469,31.729999542236328,3.619999885559082
Egypt,Africa,Gas,Unconventional gas,Upstream,Fugitive,Upstream LDAR,0.6100000143051147,0.5199999809265137,3.619999885559082
Egypt,Africa,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,4.380000114440918,3.7200000286102295,3.619999885559082
Libya,Africa,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,11.4399995803833,9.729999542236328,3.619999885559082
Algeria,Africa,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,7.739999771118164,6.579999923706055,3.619999885559082
Tunisia,Africa,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,0.25999999046325684,0.2199999988079071,3.619999885559082
Egypt,Africa,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,1.409999966621399,1.2000000476837158,3.619999885559082
Gabon,Africa,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,0.25999999046325684,0.25999999046325684,3.6600000858306885
Egypt,Africa,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,0.8600000143051147,0.8600000143051147,3.6700000762939453
Egypt,Africa,Gas,Unconventional gas,Upstream,Vented,Install plunger,0.11999999731779099,0.11999999731779099,3.6700000762939453
Algeria,Africa,Gas,Unconventional gas,Upstream,Vented,Install plunger,0.17000000178813934,0.17000000178813934,3.6700000762939453
Algeria,Africa,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,7.360000133514404,7.360000133514404,3.6700000762939453
Tunisia,Africa,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,0.05000000074505806,0.05000000074505806,3.6700000762939453
Tunisia,Africa,Gas,Downstream gas,Downstream,Vented,Replace with electric motor,1.899999976158142,1.899999976158142,3.6700000762939453
Libya,Africa,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,2.259999990463257,2.259999990463257,3.6700000762939453
Poland,Europe,Gas,Downstream gas,Downstream,Vented,Other,4.900000095367432,4.900000095367432,3.690000057220459
Australia,Asia Pacific,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.10000000149011612,0.09000000357627869,3.690000057220459
Australia,Asia Pacific,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,18.790000915527344,15.970000267028809,3.690000057220459
Ukraine,Europe,Gas,Downstream gas,Downstream,Vented,Other,13.779999732971191,13.779999732971191,3.690000057220459
Canada,North America,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,0.11999999731779099,0.10000000149011612,3.700000047683716
Bangladesh,Asia Pacific,Gas,Onshore conventional gas,Upstream,Vented,Vapour recovery units,1.5499999523162842,1.5499999523162842,3.700000047683716
Bangladesh,Asia Pacific,Gas,Downstream gas,Downstream,Vented,Vapour recovery units,0.3199999928474426,0.3199999928474426,3.700000047683716
Bangladesh,Asia Pacific,Oil,Onshore conventional oil,Upstream,Vented,Vapour recovery units,0.07000000029802322,0.07000000029802322,3.700000047683716
Bangladesh,Asia Pacific,Oil,Downstream oil,Downstream,Vented,Vapour recovery units,0.07999999821186066,0.07999999821186066,3.700000047683716
Congo,Africa,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,0.17000000178813934,0.14000000059604645,3.7100000381469727
Chad,Africa,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.550000011920929,0.46000000834465027,3.7100000381469727
Gabon,Africa,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.5799999833106995,0.49000000953674316,3.7100000381469727
Sudan,Africa,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.5299999713897705,0.44999998807907104,3.7100000381469727
South Sudan,Africa,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,4.079999923706055,3.4700000286102295,3.7100000381469727
Angola,Africa,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.12999999523162842,0.10999999940395355,3.7100000381469727
Cameroon,Africa,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,0.12999999523162842,0.10999999940395355,3.7100000381469727
Congo,Africa,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.12999999523162842,0.10999999940395355,3.7100000381469727
Angola,Africa,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,2.069999933242798,1.7599999904632568,3.7100000381469727
Egypt,Africa,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,13.84000015258789,13.84000015258789,3.7100000381469727
Egypt,Africa,Gas,Unconventional gas,Upstream,Vented,Replace with electric motor,1.9199999570846558,1.9199999570846558,3.7100000381469727
Yemen,Middle East,Gas,Onshore conventional gas,Upstream,Vented,Replace with electric motor,0.36000001430511475,0.36000001430511475,3.7100000381469727
